,LSOA21CD,LAT,LONG,curtailment_risk
10781,E01011331,53.81134,-1.6308,1
10782,E01011332,53.81422,-1.61959,4
10783,E01011333,53.81218,-1.64775,1
10784,E01011334,53.80736,-1.63613,2
10785,E01011335,53.80874,-1.64989,3
10786,E01011336,53.80845,-1.62762,4
10787,E01011337,53.80862,-1.64074,4
10788,E01011338,53.79936,-1.52212,4
10789,E01011339,53.81179,-1.48529,4
10790,E01011340,53.805,-1.50036,5
10791,E01011341,53.80309,-1.47475,2
10792,E01011342,53.80697,-1.4947,1
10793,E01011343,53.80834,-1.46969,4
10794,E01011344,53.80757,-1.50746,5
10795,E01011345,53.80559,-1.45625,1
10796,E01011346,53.80567,-1.48703,1
10797,E01011347,53.80415,-1.5079,4
10798,E01011348,53.80154,-1.50803,5
10799,E01011349,53.80321,-1.51661,2
10800,E01011350,53.8292,-1.54297,3
10801,E01011351,53.83155,-1.53306,1
10802,E01011352,53.82617,-1.53737,4
10803,E01011353,53.82609,-1.52675,5
10804,E01011354,53.82781,-1.55478,3
10805,E01011355,53.82406,-1.55228,4
10806,E01011356,53.82331,-1.53175,1
10807,E01011357,53.81557,-1.54042,1
10808,E01011358,53.82221,-1.5407,2
10809,E01011359,53.82066,-1.52097,2
10810,E01011360,53.81468,-1.53344,1
10811,E01011361,53.81556,-1.5312,3
10812,E01011362,53.78852,-1.58095,4
10813,E01011363,53.79456,-1.56963,3
10814,E01011364,53.78377,-1.54518,4
10815,E01011366,53.78295,-1.5668,5
10816,E01011368,53.78303,-1.55923,1
10817,E01011369,53.77696,-1.57662,5
10818,E01011370,53.77653,-1.56421,5
10819,E01011371,53.7789,-1.5447,4
10820,E01011372,53.77709,-1.54782,2
10821,E01011373,53.77811,-1.55307,4
10822,E01011374,53.77783,-1.54097,5
10823,E01011375,53.77393,-1.55332,4
10824,E01011376,53.86516,-1.62506,2
10825,E01011377,53.85924,-1.61747,2
10826,E01011378,53.86003,-1.60942,4
10827,E01011379,53.85383,-1.61136,1
10828,E01011380,53.85527,-1.58489,1
10829,E01011381,53.86397,-1.59767,1
10830,E01011382,53.85403,-1.62589,2
10831,E01011383,53.85168,-1.59966,5
10832,E01011384,53.8524,-1.61957,2
10833,E01011385,53.84867,-1.57532,3
10834,E01011386,53.85131,-1.58992,4
10835,E01011388,53.84682,-1.61378,2
10836,E01011390,53.76731,-1.41504,3
10837,E01011391,53.76936,-1.42445,2
10838,E01011392,53.76086,-1.39848,4
10839,E01011393,53.73696,-1.40813,3
10840,E01011394,53.73881,-1.38172,3
10841,E01011395,53.7293,-1.40024,5
10842,E01011396,53.7975,-1.38948,1
10843,E01011397,53.79423,-1.37227,5
10844,E01011398,53.79734,-1.36853,5
10845,E01011399,53.79348,-1.40187,1
10846,E01011400,53.79516,-1.38057,4
10847,E01011401,53.78816,-1.37517,2
10848,E01011402,53.75657,-1.41862,4
10849,E01011403,53.79054,-1.38082,2
10850,E01011404,53.78552,-1.36488,3
10851,E01011405,53.78523,-1.38274,5
10852,E01011406,53.81189,-1.44953,3
10853,E01011407,53.81385,-1.44195,2
10854,E01011408,53.8032,-1.44805,1
10855,E01011409,53.80787,-1.44493,2
10856,E01011410,53.81026,-1.41703,2
10857,E01011411,53.79071,-1.43219,1
10858,E01011412,53.80364,-1.43663,2
10859,E01011413,53.80161,-1.46235,5
10860,E01011414,53.79745,-1.44716,5
10861,E01011415,53.80011,-1.46976,5
10862,E01011416,53.79773,-1.45549,1
10863,E01011417,53.79633,-1.46474,5
10864,E01011418,53.79292,-1.44066,5
10865,E01011419,53.78946,-1.44836,5
10866,E01011420,53.77999,-1.45802,2
10867,E01011421,53.82042,-1.49158,5
10868,E01011422,53.81709,-1.51771,1
10869,E01011423,53.8167,-1.49086,3
10870,E01011424,53.81638,-1.50204,2
10871,E01011425,53.82067,-1.48553,2
10872,E01011426,53.8167,-1.52227,1
10873,E01011427,53.81519,-1.50674,4
10874,E01011428,53.8149,-1.51676,4
10875,E01011429,53.81387,-1.52144,1
10876,E01011430,53.81464,-1.51093,1
10877,E01011431,53.81294,-1.50052,4
10878,E01011432,53.81198,-1.51077,1
10879,E01011433,53.80912,-1.51144,5
10880,E01011434,53.81164,-1.51455,4
10881,E01011435,53.82032,-1.58279,2
10882,E01011440,53.81913,-1.5772,1
10883,E01011441,53.81533,-1.57955,3
10884,E01011442,53.81525,-1.57321,4
10885,E01011443,53.81455,-1.56453,4
10886,E01011444,53.812,-1.56547,4
10887,E01011445,53.81234,-1.57011,2
10888,E01011446,53.8128,-1.57419,4
10889,E01011447,53.81034,-1.57495,5
10890,E01011448,53.80919,-1.56816,1
10891,E01011449,53.80919,-1.57119,1
10892,E01011450,53.82322,-1.56303,3
10893,E01011451,53.82186,-1.57299,1
10894,E01011452,53.83171,-1.65508,3
10895,E01011453,53.83116,-1.62965,4
10896,E01011454,53.83133,-1.64379,3
10897,E01011455,53.84919,-1.65317,3
10898,E01011456,53.85017,-1.63909,1
10899,E01011457,53.844,-1.68772,5
10900,E01011458,53.84055,-1.66423,4
10901,E01011459,53.84122,-1.63748,1
10902,E01011460,53.842,-1.63033,1
10903,E01011461,53.84103,-1.65667,2
10904,E01011462,53.83644,-1.63425,4
10905,E01011463,53.8368,-1.626,1
10906,E01011464,53.83459,-1.62099,5
10907,E01011465,53.83459,-1.64296,1
10908,E01011466,53.75344,-1.52763,2
10909,E01011467,53.78171,-1.53086,3
10910,E01011468,53.77587,-1.51533,4
10911,E01011469,53.76259,-1.51524,2
10912,E01011470,53.76842,-1.51259,3
10913,E01011471,53.77016,-1.53447,4
10914,E01011472,53.769,-1.52695,5
10915,E01011473,53.76447,-1.53441,2
10916,E01011474,53.76391,-1.52405,4
10917,E01011475,53.75787,-1.52958,1
10918,E01011476,53.75632,-1.52333,1
10919,E01011477,53.81525,-1.5965,5
10920,E01011478,53.81183,-1.58509,1
10921,E01011479,53.81268,-1.58221,5
10922,E01011480,53.81334,-1.58983,3
10923,E01011481,53.80717,-1.57615,3
10924,E01011482,53.80697,-1.58522,1
10925,E01011483,53.80525,-1.57918,3
10926,E01011484,53.83102,-1.61069,5
10927,E01011485,53.82508,-1.60799,1
10928,E01011488,53.8198,-1.60484,5
10929,E01011489,53.82044,-1.5961,5
10930,E01011491,53.74798,-1.5563,4
10931,E01011492,53.74653,-1.54235,1
10932,E01011493,53.74491,-1.55987,4
10933,E01011494,53.74503,-1.54489,3
10934,E01011496,53.75235,-1.50864,4
10935,E01011497,53.7429,-1.55026,1
10936,E01011500,53.72822,-1.4942,1
10937,E01011502,53.75217,-1.5183,4
10938,E01011504,53.83402,-1.52917,1
10939,E01011505,53.8411,-1.55554,1
10940,E01011506,53.83579,-1.54617,3
10941,E01011507,53.83176,-1.5488,1
10942,E01011508,53.84264,-1.52,3
10943,E01011509,53.84653,-1.52871,4
10944,E01011510,53.84504,-1.54373,2
10945,E01011511,53.84242,-1.52661,4
10946,E01011512,53.84399,-1.53345,2
10947,E01011513,53.83918,-1.56563,1
10948,E01011514,53.84231,-1.54032,3
10949,E01011515,53.83826,-1.5392,4
10950,E01011516,53.83708,-1.53336,5
10951,E01011517,53.83744,-1.52046,4
10952,E01011518,53.7632,-1.58574,4
10953,E01011519,53.76275,-1.62811,5
10954,E01011520,53.7615,-1.63936,5
10955,E01011521,53.75964,-1.66148,5
10956,E01011522,53.75742,-1.61865,2
10957,E01011523,53.75224,-1.64081,2
10958,E01011524,53.75949,-1.5903,4
10959,E01011525,53.75094,-1.60315,5
10960,E01011526,53.75802,-1.59827,3
10961,E01011527,53.75165,-1.666,5
10962,E01011528,53.75568,-1.606,1
10963,E01011529,53.75104,-1.65067,1
10964,E01011530,53.74415,-1.62141,5
10965,E01011531,53.75553,-1.58421,5
10966,E01011532,53.75189,-1.61036,5
10967,E01011533,53.7493,-1.60052,1
10968,E01011534,53.73583,-1.6188,1
10969,E01011535,53.71997,-1.57445,1
10970,E01011536,53.71179,-1.56168,2
10971,E01011537,53.71969,-1.54222,2
10972,E01011538,53.73409,-1.55871,2
10973,E01011540,53.744,-1.5766,2
10974,E01011541,53.74329,-1.60151,4
10975,E01011545,53.73945,-1.60718,5
10976,E01011546,53.73396,-1.61177,3
10977,E01011547,53.73702,-1.59515,3
10978,E01011548,53.72382,-1.59586,2
10979,E01011549,53.72876,-1.57357,1
10980,E01011550,53.73055,-1.58752,5
10981,E01011551,53.72628,-1.52966,5
10982,E01011552,53.72548,-1.56121,4
10983,E01011553,53.73162,-1.57001,4
10984,E01011554,53.87033,-1.55874,4
10985,E01011555,53.85394,-1.5468,3
10986,E01011556,53.85196,-1.52588,4
10987,E01011557,53.85405,-1.53139,1
10988,E01011558,53.84873,-1.5399,1
10989,E01011559,53.84763,-1.55293,4
10990,E01011560,53.84629,-1.56214,3
10991,E01011561,53.8853,-1.51355,1
10992,E01011562,53.86143,-1.51833,4
10993,E01011563,53.8631,-1.54326,2
10994,E01011564,53.85967,-1.55897,3
10995,E01011565,53.85763,-1.53531,1
10996,E01011566,53.85582,-1.50684,4
10997,E01011567,53.85485,-1.55741,3
10998,E01011568,53.8537,-1.51747,1
10999,E01011569,53.90111,-1.66292,3
11000,E01011570,53.89768,-1.63736,1
11001,E01011571,53.89864,-1.70117,1
11002,E01011572,53.90406,-1.68053,4
11003,E01011573,53.9009,-1.72103,4
11004,E01011574,53.90336,-1.69749,3
11005,E01011576,53.89594,-1.59073,5
11006,E01011578,53.86678,-1.67132,4
11007,E01011579,53.8561,-1.67882,5
11008,E01011580,53.85752,-1.67086,5
11009,E01011581,53.91565,-1.70697,2
11010,E01011582,53.9102,-1.71385,1
11011,E01011583,53.91436,-1.69523,5
11012,E01011584,53.91052,-1.69052,5
11013,E01011585,53.80021,-1.67248,5
11014,E01011586,53.79871,-1.69913,3
11015,E01011587,53.80291,-1.66556,4
11016,E01011588,53.81995,-1.67998,1
11017,E01011589,53.83064,-1.67919,4
11018,E01011590,53.81876,-1.69392,3
11019,E01011591,53.82122,-1.65995,3
11020,E01011592,53.81557,-1.67304,5
11021,E01011593,53.81728,-1.66531,3
11022,E01011594,53.81116,-1.67871,2
11023,E01011595,53.80802,-1.68795,1
11024,E01011596,53.80881,-1.6666,1
11025,E01011597,53.8035,-1.69701,1
11026,E01011598,53.80864,-1.67209,5
11027,E01011599,53.80147,-1.68299,3
11028,E01011600,53.79271,-1.65875,5
11029,E01011601,53.78641,-1.64853,2
11030,E01011602,53.79419,-1.67175,2
11031,E01011603,53.78573,-1.67019,2
11032,E01011604,53.79037,-1.6633,3
11033,E01011605,53.79085,-1.68082,4
11034,E01011606,53.79038,-1.69786,5
11035,E01011607,53.7871,-1.65731,5
11036,E01011608,53.80081,-1.63502,4
11037,E01011609,53.80201,-1.64854,3
11038,E01011610,53.8001,-1.65563,3
11039,E01011611,53.79969,-1.6423,2
11040,E01011612,53.79653,-1.66199,5
11041,E01011613,53.79602,-1.68531,2
11042,E01011614,53.79587,-1.64734,3
11043,E01011615,53.79737,-1.5036,4
11044,E01011616,53.79713,-1.47888,4
11045,E01011617,53.79897,-1.49706,1
11046,E01011618,53.79683,-1.50935,4
11047,E01011620,53.79251,-1.47707,3
11048,E01011621,53.78584,-1.49829,5
11049,E01011622,53.79735,-1.48906,3
11050,E01011623,53.79532,-1.51444,5
11051,E01011624,53.77355,-1.48293,2
11052,E01011625,53.78976,-1.51184,5
11053,E01011626,53.79037,-1.5219,2
11054,E01011627,53.75057,-1.47099,1
11055,E01011628,53.7553,-1.47663,3
11056,E01011629,53.75219,-1.47975,2
11057,E01011630,53.75421,-1.49491,2
11058,E01011632,53.75319,-1.48787,1
11059,E01011633,53.74615,-1.48177,4
11060,E01011634,53.74705,-1.49076,2
11061,E01011635,53.74405,-1.45222,3
11062,E01011636,53.73849,-1.47275,4
11063,E01011637,53.75702,-1.44133,5
11064,E01011638,53.75784,-1.4486,2
11065,E01011639,53.76158,-1.47768,5
11066,E01011641,53.82999,-1.50963,3
11067,E01011642,53.82504,-1.51574,5
11068,E01011643,53.82715,-1.49784,3
11069,E01011644,53.82897,-1.48986,4
11070,E01011645,53.82533,-1.50639,3
11071,E01011646,53.82339,-1.49285,2
11072,E01011647,53.82187,-1.51041,2
11073,E01011648,53.8209,-1.50053,3
11074,E01011649,53.85098,-1.47745,5
11075,E01011650,53.84332,-1.49267,2
11076,E01011651,53.84912,-1.50932,1
11077,E01011652,53.84522,-1.51407,1
11078,E01011653,53.84337,-1.50955,1
11079,E01011654,53.83791,-1.51503,4
11080,E01011655,53.83742,-1.50777,3
11081,E01011656,53.83082,-1.47393,1
11082,E01011657,53.83016,-1.46789,1
11083,E01011658,53.82615,-1.48119,4
11084,E01011659,53.82272,-1.46533,2
11085,E01011660,53.82129,-1.47463,1
11086,E01011661,53.82106,-1.45927,2
11087,E01011662,53.81885,-1.47581,3
11088,E01011663,53.81464,-1.46578,3
11089,E01011664,53.81729,-1.46733,2
11090,E01011665,53.81265,-1.46072,1
11091,E01011666,53.81007,-1.45944,3
11092,E01011667,53.81127,-1.47295,4
11093,E01011668,53.81731,-1.55699,2
11094,E01011669,53.81751,-1.55053,2
11095,E01011670,53.81412,-1.54882,4
11096,E01011671,53.81027,-1.54207,1
11097,E01011673,53.80983,-1.52608,5
11098,E01011677,53.80726,-1.51861,2
11099,E01011678,53.80135,-1.56195,1
11100,E01011681,53.80446,-1.56802,4
11101,E01011684,53.84255,-1.59798,3
11102,E01011685,53.82965,-1.59542,1
11103,E01011686,53.83918,-1.61152,4
11104,E01011687,53.83688,-1.59933,5
11105,E01011688,53.83109,-1.55833,5
11106,E01011689,53.83189,-1.57042,5
11107,E01011690,53.82921,-1.58245,2
11108,E01011691,53.82726,-1.56372,2
11109,E01011692,53.82768,-1.5745,3
11110,E01011693,53.82608,-1.56903,2
11111,E01011694,53.82479,-1.58408,4
11112,E01011695,53.84615,-1.60608,1
11113,E01011696,53.89938,-1.40381,5
11114,E01011697,53.92049,-1.33051,2
11115,E01011698,53.93786,-1.3899,3
11116,E01011699,53.94005,-1.39728,5
11117,E01011700,53.93646,-1.37314,2
11118,E01011701,53.93613,-1.39279,3
11119,E01011702,53.92224,-1.40615,2
11120,E01011703,53.93098,-1.40435,3
11121,E01011704,53.92585,-1.36973,1
11122,E01011705,53.92879,-1.37863,5
11123,E01011706,53.91416,-1.4145,1
11124,E01011707,53.90436,-1.36732,4
11125,E01011708,53.9004,-1.46499,2
11126,E01011709,53.90121,-1.35091,5
11127,E01011710,53.88964,-1.3526,4
11128,E01011711,53.90101,-1.33713,3
11129,E01011712,53.87938,-1.36488,3
11130,E01011713,53.87977,-1.44264,5
11131,E01011714,53.84099,-1.46139,4
11132,E01011715,53.83642,-1.4247,1
11133,E01011716,53.83901,-1.46988,2
11134,E01011717,53.83477,-1.46233,1
11135,E01011718,53.83004,-1.45255,1
11136,E01011719,53.82374,-1.41608,5
11137,E01011720,53.82618,-1.45583,4
11138,E01011721,53.82562,-1.44427,5
11139,E01011722,53.82094,-1.43435,5
11140,E01011723,53.82061,-1.44415,1
11141,E01011724,53.81844,-1.44912,5
11142,E01011725,53.79539,-1.61383,5
11143,E01011726,53.78767,-1.6254,4
11144,E01011727,53.79507,-1.6344,1
11145,E01011728,53.77951,-1.63605,2
11146,E01011729,53.79369,-1.60183,5
11147,E01011730,53.78992,-1.61263,1
11148,E01011731,53.78867,-1.60091,4
11149,E01011732,53.78954,-1.59087,4
11150,E01011733,53.78686,-1.58654,3
11151,E01011734,53.77529,-1.60205,5
11152,E01011735,53.78539,-1.61295,4
11153,E01011736,53.78428,-1.59262,3
11154,E01011737,53.78293,-1.60511,1
11155,E01011738,53.77887,-1.62068,2
11156,E01011739,53.79838,-1.62063,4
11157,E01011740,53.7269,-1.30511,4
11158,E01011741,53.7216,-1.3019,1
11159,E01011742,53.72559,-1.31535,5
11160,E01011743,53.71656,-1.30683,3
11161,E01011744,53.71248,-1.30988,3
11162,E01011745,53.73223,-1.30504,4
11163,E01011746,53.73349,-1.32016,1
11164,E01011747,53.7279,-1.32521,4
11165,E01011748,53.71511,-1.33582,4
11166,E01011750,53.72059,-1.32079,2
11167,E01011751,53.72402,-1.33696,1
11168,E01011752,53.7299,-1.34584,4
11169,E01011753,53.72427,-1.34438,4
11170,E01011754,53.72126,-1.32935,2
11171,E01011755,53.71376,-1.32356,2
11172,E01011756,53.71915,-1.34799,4
11173,E01011757,53.71591,-1.37707,4
11174,E01011758,53.70929,-1.39615,5
11175,E01011759,53.72526,-1.37727,4
11176,E01011761,53.71812,-1.36548,5
11177,E01011762,53.72376,-1.35196,4
11178,E01011763,53.71891,-1.35686,2
11179,E01011764,53.71114,-1.36178,1
11180,E01011765,53.65351,-1.43064,1
11181,E01011766,53.64275,-1.41002,1
11182,E01011767,53.65782,-1.32156,3
11183,E01011768,53.64364,-1.34056,4
11184,E01011770,53.63742,-1.33901,1
11185,E01011771,53.62868,-1.40882,4
11186,E01011772,53.62208,-1.42216,3
11187,E01011773,53.66124,-1.42526,3
11188,E01011774,53.66134,-1.44709,2
11189,E01011776,53.68134,-1.39616,3
11190,E01011777,53.69469,-1.36348,5
11191,E01011778,53.68288,-1.34874,2
11192,E01011779,53.67727,-1.33825,4
11193,E01011780,53.67186,-1.37091,1
11194,E01011781,53.68302,-1.36629,4
11195,E01011782,53.66498,-1.34757,4
11196,E01011783,53.67557,-1.36967,4
11197,E01011784,53.60994,-1.40136,4
11198,E01011785,53.63287,-1.36352,2
11199,E01011786,53.61647,-1.4252,1
11200,E01011787,53.61725,-1.35341,5
11201,E01011788,53.62204,-1.33473,4
11202,E01011789,53.62073,-1.36789,2
11203,E01011790,53.60815,-1.34504,5
11204,E01011791,53.6314,-1.38937,1
11205,E01011792,53.62122,-1.37816,2
11206,E01011793,53.67524,-1.55831,2
11207,E01011794,53.66829,-1.5569,5
11208,E01011795,53.67441,-1.56755,4
11209,E01011796,53.66928,-1.57068,2
11210,E01011797,53.66483,-1.54389,4
11211,E01011798,53.65514,-1.55519,5
11212,E01011799,53.66445,-1.55701,2
11213,E01011800,53.66117,-1.57389,4
11214,E01011801,53.6557,-1.53784,2
11215,E01011802,53.65737,-1.55178,4
11216,E01011803,53.69799,-1.26525,4
11217,E01011804,53.71396,-1.28416,2
11218,E01011805,53.70719,-1.24544,1
11219,E01011806,53.70773,-1.27101,5
11220,E01011807,53.7069,-1.23812,5
11221,E01011808,53.70879,-1.25445,2
11222,E01011809,53.71017,-1.26156,5
11223,E01011810,53.70407,-1.21992,1
11224,E01011811,53.70023,-1.25246,5
11225,E01011812,53.69637,-1.40302,1
11226,E01011813,53.69168,-1.41333,3
11227,E01011814,53.69471,-1.42618,1
11228,E01011815,53.68462,-1.4422,4
11229,E01011816,53.6881,-1.41449,3
11230,E01011817,53.67328,-1.42129,5
11231,E01011818,53.6643,-1.40362,1
11232,E01011819,53.70225,-1.41469,5
11233,E01011820,53.70388,-1.40854,3
11234,E01011821,53.6975,-1.41048,4
11235,E01011822,53.69575,-1.41774,4
11236,E01011823,53.69753,-1.59129,1
11237,E01011824,53.69184,-1.58467,4
11238,E01011825,53.6946,-1.56824,2
11239,E01011826,53.68776,-1.59046,5
11240,E01011827,53.68327,-1.56078,1
11241,E01011828,53.68277,-1.57549,3
11242,E01011829,53.66678,-1.58717,3
11243,E01011830,53.67709,-1.57924,5
11244,E01011831,53.68097,-1.58464,4
11245,E01011832,53.67674,-1.57202,3
11246,E01011833,53.67752,-1.60025,4
11247,E01011834,53.70367,-1.32075,2
11248,E01011835,53.70208,-1.28499,2
11249,E01011836,53.69909,-1.29725,1
11250,E01011837,53.6908,-1.30982,5
11251,E01011838,53.69603,-1.30503,5
11252,E01011839,53.69265,-1.28567,1
11253,E01011840,53.69017,-1.30331,4
11254,E01011841,53.69579,-1.33313,5
11255,E01011842,53.68568,-1.32871,2
11256,E01011843,53.70719,-1.29515,1
11257,E01011844,53.70624,-1.31028,1
11258,E01011845,53.67708,-1.31889,1
11259,E01011846,53.68168,-1.31167,1
11260,E01011847,53.68348,-1.32169,5
11261,E01011848,53.6743,-1.30687,5
11262,E01011849,53.66472,-1.27724,2
11263,E01011850,53.68973,-1.29586,1
11264,E01011851,53.68792,-1.31949,2
11265,E01011852,53.68234,-1.28848,5
11266,E01011853,53.68331,-1.29942,1
11267,E01011854,53.61978,-1.26055,2
11268,E01011855,53.61936,-1.27858,1
11269,E01011856,53.62294,-1.25136,1
11270,E01011857,53.63334,-1.29044,5
11271,E01011858,53.61213,-1.30192,1
11272,E01011859,53.59939,-1.29078,4
11273,E01011860,53.59862,-1.2716,5
11274,E01011861,53.59027,-1.28052,5
11275,E01011862,53.58197,-1.29944,4
11276,E01011863,53.59233,-1.2949,2
11277,E01011864,53.59485,-1.34198,5
11278,E01011865,53.60198,-1.35623,5
11279,E01011866,53.58481,-1.31632,1
11280,E01011867,53.60778,-1.36486,1
11281,E01011868,53.59809,-1.32374,5
11282,E01011869,53.59471,-1.29953,2
11283,E01011870,53.59915,-1.30053,5
11284,E01011871,53.59288,-1.31106,1
11285,E01011872,53.58986,-1.32688,4
11286,E01011873,53.72268,-1.50151,1
11287,E01011874,53.71035,-1.42972,3
11288,E01011875,53.72099,-1.45483,5
11289,E01011876,53.6948,-1.46634,4
11290,E01011877,53.70318,-1.49126,2
11291,E01011878,53.71462,-1.47847,5
11292,E01011879,53.70993,-1.44912,1
11293,E01011880,53.70285,-1.48002,4
11294,E01011881,53.7079,-1.49916,4
11295,E01011882,53.70659,-1.43343,4
11296,E01011883,53.71586,-1.41483,3
11297,E01011884,53.69321,-1.49452,2
11298,E01011885,53.70863,-1.53199,3
11299,E01011886,53.70345,-1.51681,1
11300,E01011887,53.69891,-1.51153,4
11301,E01011888,53.70216,-1.52461,1
11302,E01011889,53.68838,-1.54603,1
11303,E01011890,53.69644,-1.53648,4
11304,E01011891,53.69582,-1.52411,2
11305,E01011892,53.69003,-1.52899,1
11306,E01011893,53.71901,-1.51083,5
11307,E01011894,53.7161,-1.49441,1
11308,E01011895,53.71238,-1.49292,3
11309,E01011896,53.71319,-1.50076,1
11310,E01011897,53.70861,-1.50874,2
11311,E01011898,53.67406,-1.49365,5
11312,E01011899,53.67283,-1.54215,2
11313,E01011900,53.67514,-1.5204,5
11314,E01011901,53.67477,-1.52739,4
11315,E01011902,53.6678,-1.50322,3
11316,E01011903,53.66277,-1.53255,2
11317,E01011904,53.67094,-1.52837,4
11318,E01011905,53.66664,-1.52033,1
11319,E01011906,53.66164,-1.49571,2
11320,E01011907,53.67554,-1.50946,4
11321,E01011908,53.66629,-1.48226,2
11322,E01011909,53.69286,-1.4793,1
11323,E01011910,53.6891,-1.48256,3
11324,E01011911,53.68982,-1.47429,2
11325,E01011912,53.68979,-1.49796,4
11326,E01011913,53.68649,-1.48933,2
11327,E01011914,53.68389,-1.47777,5
11328,E01011915,53.68232,-1.48538,4
11329,E01011917,53.67375,-1.47619,3
11330,E01011918,53.68004,-1.53906,3
11331,E01011919,53.68137,-1.52162,2
11332,E01011920,53.68473,-1.50776,1
11333,E01011921,53.67958,-1.53163,5
11334,E01011922,53.67494,-1.54354,5
11335,E01011923,53.6907,-1.5061,3
11336,E01011924,53.69112,-1.51403,5
11337,E01011925,53.68802,-1.5215,1
11338,E01011926,53.68369,-1.51849,1
11339,E01011927,53.68467,-1.53238,1
11340,E01011928,53.64731,-1.6038,4
11341,E01011929,53.6488,-1.52977,4
11342,E01011930,53.64276,-1.54104,1
11343,E01011931,53.64415,-1.58163,5
11344,E01011932,53.64768,-1.56335,3
11345,E01011933,53.63139,-1.53911,2
11346,E01011934,53.63597,-1.50798,5
11347,E01011935,53.61674,-1.54349,2
11348,E01011936,53.63082,-1.51397,4
11349,E01011937,53.65598,-1.51493,3
11350,E01011938,53.63275,-1.5984,5
11351,E01011939,53.64656,-1.49289,4
11352,E01011940,53.64574,-1.51021,2
11353,E01011941,53.64012,-1.44902,1
11354,E01011942,53.61942,-1.4776,2
11355,E01011943,53.6406,-1.51394,4
11356,E01011944,53.65806,-1.46806,4
11357,E01011945,53.66011,-1.4843,5
11358,E01011946,53.65204,-1.46354,2
11359,E01011947,53.65431,-1.47923,4
11360,E01011948,53.65023,-1.48755,1
11361,E01011949,54.67522,-1.22955,2
11362,E01011950,54.67605,-1.21936,1
11363,E01011951,54.67823,-1.2238,1
11364,E01011952,54.70364,-1.22808,3
11365,E01011953,54.71078,-1.22851,4
11366,E01011954,54.71102,-1.23702,2
11367,E01011955,54.69263,-1.21646,1
11368,E01011957,54.69306,-1.22434,5
11369,E01011959,54.67167,-1.31114,1
11370,E01011960,54.65178,-1.24191,1
11371,E01011961,54.65535,-1.23781,5
11372,E01011962,54.65519,-1.24683,1
